age,income,loan_amount,credit_score,months_employed,num_credit_lines,interest_rate,loan_tenure,existing_loans,default
55,69365.79999624763,13513.502295643471,623.4260910949132,299,14,16.87280551519704,12,0,0
37,47823.161907517155,20710.274437134158,719.0320546147624,108,18,22.79442827230953,36,2,0
64,28665.66747276262,24414.770742119537,519.9812984930089,241,18,19.128540992405142,24,4,0
48,68083.64493949413,13178.638815992841,429.6586450693188,54,15,11.294148523552554,36,1,0
50,29854.788185597128,5200.990507689108,678.8025972569502,54,11,22.063203709828375,36,0,0
49,86177.22755785889,17449.725438250804,752.4371815685597,215,5,18.395872182210432,48,0,1
26,61215.386980303345,8792.41453780162,830.1797600833343,106,16,18.768940896493376,36,3,0
55,38022.14526769269,10151.511720570721,669.628304786175,183,8,24.147202807511135,36,2,1
61,72173.03225012516,34056.735033886194,732.4221975419837,129,13,24.00729282581651,48,3,0
57,49816.21931938229,9578.19596603725,781.8109270340237,123,17,12.71345380126406,36,1,1
44,45571.88878011954,2481.0016571078468,653.1405765400791,48,9,17.716699932612972,36,2,0
49,36382.6124780447,19828.58478566797,585.8746541578964,252,15,9.040405929516336,36,1,1
51,12436.420009363253,20656.401295397452,575.5857695468375,68,7,13.238245079103784,24,4,0
55,62087.851407336544,22028.69994583496,620.5342298039768,51,18,10.468259617420035,48,1,1
53,17437.464763647855,21718.811673008804,794.9390067424029,32,14,12.347299008100833,12,2,0
41,34134.113362972435,16164.85094281668,743.2251159397468,19,8,18.50812727374761,36,1,0
52,58656.891077005545,16248.884253721355,628.1400692503578,228,2,9.204903546409692,24,3,0
43,39986.47197008971,22516.47890338255,774.5584992605756,186,18,8.606579584166901,24,0,0
53,53143.037415818966,27868.756110454717,695.2776566876555,187,4,12.586768073507875,24,1,0
23,25726.09372100694,4914.188159205094,628.2886822626937,190,2,6.962758704620948,48,2,0
38,43030.81253724197,10133.663632230235,667.7039003243932,111,10,21.27787489817028,48,3,0
45,53267.714099163764,20023.459307135563,690.2575393445303,183,6,24.169971844076564,60,2,0
62,30970.549681285567,17039.09119202483,663.6739378094516,292,11,21.0267349950101,36,4,0
51,83727.26955483842,1000.0,824.1023668896214,284,10,15.628161226951773,12,0,0
23,37251.52174238545,10413.859323454799,635.0232808895713,226,17,18.48273277535351,12,3,0
60,77568.3357603181,17421.47348632684,511.7595658975325,136,8,21.111567665250153,60,0,0
44,46643.889105070666,15100.763567442216,681.2554945964981,85,6,6.364567965052013,12,1,0
52,18630.488678372923,12128.464437549714,620.8541802442559,295,16,13.36247997701265,36,0,0
42,27261.983828086948,33752.544407851645,515.735891897329,170,10,7.875608667476639,12,1,0
43,53521.585778627596,14800.869128329063,716.438485434978,278,19,6.814859667328723,36,3,0
22,70655.51505116848,16848.391988822186,300.0,251,4,20.17946118572052,48,2,0
47,85395.54265250725,16063.719168341138,678.8488656401928,7,2,22.16141705521903,48,3,0
62,52564.37457186589,16693.33383157989,413.0738228997652,73,2,6.675916667830744,36,2,0
22,26455.125050108374,15301.811678556347,650.5156852057858,150,12,8.576036253577525,36,2,0
46,55569.70161089491,1000.0,705.3489030775609,92,4,9.416422953906478,48,0,0
37,33495.70653279694,7078.361338754378,723.2119406633891,95,16,22.139061952644106,36,2,0
60,57843.83242389104,12481.14147008109,730.8473309021958,141,2,23.271379296397498,60,4,0
53,31170.508951889005,21501.75728930632,544.5341286099064,79,16,20.299501516172786,48,4,0
29,10000.0,12605.825598553347,668.9754628575145,239,15,20.9275351126922,12,0,0
63,76337.11319239797,8348.990174348311,579.8938450498165,272,14,11.853783067647576,48,0,0
59,45471.665373094766,22554.583856977308,574.1254326142914,19,11,13.166294469183244,12,3,0
49,50993.20667633163,25808.746050261565,638.9806458857521,11,15,10.609785357089718,12,4,0
62,69934.02748479042,2738.183009867762,607.9103415691824,123,6,24.16760251721405,60,4,0
46,87576.93418662909,15775.414823709063,546.3757240300156,121,16,19.553128375384503,48,2,1
55,64401.61304297914,1000.0,682.1923518221354,228,1,11.826914948765367,48,3,0
45,52060.03232407223,12508.639347954057,704.8524060946752,84,11,7.713506210868792,60,3,1
44,59257.4575222648,30075.473833770604,563.8829269825228,273,14,8.896194138558764,48,3,0
33,44104.339134267255,15735.571226877948,631.5619651081117,28,2,9.081672380842141,12,1,0
27,50722.28756979279,3951.3743782524307,633.2769056064495,134,16,17.296222072578168,36,2,0
56,52897.27275718368,4148.379461455746,634.8928765565807,39,4,23.05912682824558,60,0,1
40,34267.49486393733,7538.911850715275,644.3285567388236,100,14,22.373555004838384,60,3,1
21,50423.471737557535,9626.58987737605,678.8587189309524,133,16,6.394350546993779,36,2,0
28,57342.0370500786,1000.0,766.7840353027246,180,15,19.181135478171875,12,2,0
36,60340.337951511,17634.091342576423,663.016342548495,199,2,8.353722973682164,36,2,0
34,58746.47564858629,19350.965271824047,598.9952872260071,208,13,11.207170343477673,48,4,0
32,23219.49563851252,12198.336856884613,648.7963905904052,87,17,15.876133824830331,36,0,0
43,74585.17885199314,31365.765161271942,543.695095554856,124,10,21.818363953924077,60,3,0
35,72925.62454907631,11564.207518701722,560.2830145356356,21,15,9.734910227666782,24,0,0
48,48077.03183562422,24622.387623143935,693.2418779642592,49,17,22.47660554713072,48,0,0
54,59110.17390210868,3898.3844104712443,337.0225698131624,238,8,19.694822190104688,36,4,0
22,45668.92465782983,17399.562938001436,628.3241149957091,213,2,18.485263232021804,36,0,0
52,65039.15325622933,18600.405100053256,742.8051127392172,282,1,7.65809543138521,12,0,0
43,33714.56307733261,9315.239256928868,690.3991786823752,47,5,14.484518126459708,48,2,1
42,76849.21190581849,16337.778144586387,736.0553203196496,65,3,10.502578261163023,12,2,0
45,64044.152236359136,9233.887610493546,683.5913781435759,129,11,16.76285856476555,60,3,0
42,64508.67583137781,12504.677954939205,849.2067788169607,266,16,18.471987837077734,60,1,0
42,47898.94247148366,12736.735769222036,526.9082591174121,238,9,6.30734858448683,12,3,0
62,21747.629901346136,3756.6178187712503,661.558375817537,25,4,17.883739562162447,48,3,0
26,67678.6940024154,19183.117107580605,722.7446828527154,190,9,14.962305506862732,12,2,1
35,22408.773301948993,19735.86519619341,607.8086789896839,48,14,21.77383284627553,12,0,0
63,67919.45320449091,12013.154422233412,767.870128167664,20,10,20.86526972113781,48,4,0
57,34557.45566335553,16936.288323556422,710.4569909530094,78,16,13.259443088656228,60,3,0
53,18259.02691938792,7641.880409263748,500.8198519474447,79,9,24.524093518696304,24,1,0
28,50019.99407427062,4981.433634945935,686.2126443260366,8,3,16.73816593515194,12,3,0
64,73656.01101076814,11800.517805624218,710.8145559072311,148,1,24.27290267206003,12,0,0
64,30687.925031626266,20528.163762585664,813.2638452031243,54,11,19.385279705887513,36,3,0
25,81980.69248789652,14396.569311107265,632.0585107955983,296,1,13.15101896618297,48,0,0
59,63134.8108766135,11492.06649666047,705.8951649472484,5,5,9.675568216180057,36,0,0
24,53135.19044731753,17685.24039677968,675.7650885896401,256,9,14.308175764403618,60,4,0
26,41287.51487521775,7673.075906115344,593.7786856348015,191,3,23.72096395399102,36,4,0
52,42682.052964103794,5189.92197457122,615.0813663532923,228,12,7.604536894735143,48,3,0
50,58603.3445750178,12178.222173763594,430.7166091409588,246,18,14.206338588434576,12,4,0
55,66920.81717038123,8199.593234535903,602.7258791497111,281,2,11.937622386051071,12,1,0
60,38130.075646958234,5483.613386829129,807.1133782086532,256,10,22.345469577336274,24,2,0
36,33869.73345430464,22231.56037333587,632.7502441591905,256,7,21.081162111485977,60,3,0
33,45723.463631562656,32624.051702173638,734.4553150663378,92,18,16.042765940488614,12,4,0
62,77872.57351714688,2563.1010147995603,672.7819667097559,213,16,13.301363155764383,36,1,0
50,25662.23319327065,11672.850005087075,692.4437974608325,293,13,18.683603760515787,24,2,0
39,72849.55289485544,16395.691110015807,849.433629288486,40,1,24.0616472060305,24,1,0
37,50845.59663186265,1235.1589446821908,609.1490401130275,155,7,7.023232142430205,60,3,0
39,16945.217136827705,13217.924782255133,608.4566457223451,132,11,22.976548824143563,24,2,1
48,40767.35196868636,13799.146323802506,758.7301707795207,85,6,10.884609868176083,48,4,0
46,62193.361458805455,18839.68720687718,641.9489822853592,83,5,5.084336243736867,36,0,0
57,86036.27890081523,8818.14867228975,622.7402535181604,247,10,19.820037636166568,24,4,0
46,23452.545532368644,10483.868242799303,745.375610229321,34,3,20.768500450657534,12,0,0
43,10000.0,22771.76641777409,675.8557713347964,248,15,11.095175981992838,36,1,1
29,23808.943690841268,18355.388977396862,634.8735188315562,124,12,20.5689442506065,60,0,0
32,72608.31015733012,20823.789109265697,615.8308641947347,51,5,20.960367926032482,24,0,0
21,14125.165858631597,1000.0,565.6929611189154,288,14,18.506078131861194,36,1,0
21,79945.07781758773,9653.373615453922,495.19628962793183,269,12,5.772809618586203,12,1,0
54,74296.1789552384,27130.117617923617,761.1490012554078,220,11,18.348371768279954,24,0,0
52,53820.724841255156,14328.477198437853,607.5788084982854,60,13,23.648116544853718,60,0,0
45,37472.69379305944,13994.19833160797,479.6368610508281,268,10,17.406304200253057,60,3,0
60,51105.21251634286,14341.974687423333,828.3271110266165,14,10,12.338469251968219,60,4,0
21,62221.74704280203,27559.954805919642,658.6671793375009,180,14,16.269629836223892,24,2,0
36,59169.52929450598,9030.302522773178,652.2352512172997,199,16,24.862917843815065,24,1,0
59,84793.1874654021,20371.699872982415,491.2633980302344,74,12,14.451642714044848,24,1,0
25,44797.951003470065,17111.504475100315,708.1074774151543,243,18,21.831013963854065,12,0,0
42,23983.140527540043,4070.324955191478,596.8891432128421,270,4,7.7706846581161955,60,1,0
49,20454.3858573575,12611.092164205555,597.1157133725294,20,10,6.129618077937171,36,4,0
23,16454.174638816992,8329.671495577784,691.3809513907661,35,1,12.802956679640829,36,3,0
32,53925.57845071211,4814.021688864374,662.0744237127451,197,18,7.755451624642722,24,3,0
46,45312.62598555086,24571.30551448369,552.7869302661954,152,15,11.610550573507979,60,0,0
36,50653.092057885435,5240.3785246654825,507.5699914530201,43,17,19.30855642602676,60,0,0
57,39258.809183876336,20994.433808568385,666.5356945011885,128,1,13.909759106203975,24,2,0
42,27796.662825546457,8107.0821489642285,657.8594727996854,41,14,11.424285068823563,12,4,0
49,62286.71769254905,25859.308734217604,850.0,32,12,22.830078420741103,36,1,0
34,10000.0,11641.496871124258,425.2098411319811,295,11,5.188576507690956,36,0,1
48,33968.08864492527,17685.260599022786,664.7230677835371,114,19,21.280566938416456,48,2,0
25,65729.80319936783,10469.753878555332,487.6953887787915,202,4,17.425375827650775,24,3,0
50,31983.231465939265,1000.0,608.5243929156175,63,17,5.929114208599313,36,1,0
25,57833.50839596994,1659.6714664939973,607.2350511364717,283,18,5.6830822464361574,36,3,1
32,33994.8180892707,1000.0,704.2003362371844,222,4,8.438012092746028,12,3,0
36,40883.10252339426,17030.59573707214,706.9969011767384,209,1,24.548117456063707,24,4,1
46,61498.410316095964,14770.701089038299,786.4797872976432,85,6,6.714178342666425,24,0,0
46,24443.033658737346,19757.43813714926,674.6561382575244,226,7,19.777115149832515,36,0,0
41,64905.566601526916,9566.495622969447,748.5232102034417,184,1,13.031843139145787,36,0,0
59,50918.40984895533,1000.0,787.5688591601963,264,6,9.732913066973818,60,3,0
56,75128.7773475806,25415.355427584138,675.8044412897527,172,3,16.50008989933756,48,2,0
53,54162.99943293479,22919.6884376176,767.4508255010854,215,16,12.363756209113417,36,4,0
50,28610.26759041305,17991.26388371716,671.3009903481428,82,2,11.203645659628522,24,4,0
57,84559.88843882471,23886.996838984654,649.3066322463687,77,2,9.792445442404192,60,3,0
43,30281.14110395685,14187.270719579117,585.5713573567906,71,11,14.156346899688597,12,0,0
30,45456.878317321156,17121.415626270253,688.2043885497618,270,11,8.392099711271722,24,2,0
25,69148.17853923546,9370.925047561643,684.2921448344338,295,8,22.038953652111438,60,0,0
56,12401.444506327236,6434.413737726196,685.6262563811397,140,19,16.834855025819333,24,4,0
54,78793.37960227746,2386.549825179787,764.0160190096508,207,15,6.257629804375808,24,2,1
51,26982.314153473726,8977.911140975917,740.7122180792752,32,14,14.140871402048214,24,1,0
30,40900.01160324855,36295.77031732806,502.5487249474326,108,18,17.5918070378906,36,1,0
39,55777.158083953516,2837.813033459821,504.45232774717283,161,5,22.232210301859347,36,3,0
52,49165.88287829198,7498.715358011743,662.3410216646644,15,2,5.469593072955008,48,1,0
21,65783.52116900907,15904.49623234907,552.3780823342261,13,2,14.125508552782037,12,4,0
25,17983.84858057899,34179.64567779305,640.4161530724936,230,2,19.116817770998882,12,4,0
24,64549.027075454345,6602.493981833733,558.8705381158676,245,2,8.92255660611159,36,1,0
36,66144.8477554706,9970.960527884683,659.6550349313461,45,9,9.426917621709034,24,3,0
44,70584.51658491784,20372.03954004892,548.129121980443,112,12,14.79347525769382,24,3,0
36,18206.784560671793,19919.52145368049,690.1803827237517,42,18,22.6898926256438,60,2,0
22,20621.295323419556,9443.827697614593,543.0187455371773,47,3,12.965425684371024,60,1,0
48,43152.48700682977,8328.14810992,663.5820671261113,191,19,14.689728512957679,60,1,0
52,22783.484373945983,18583.204272379888,481.31511870082693,201,16,17.715165183710607,12,4,0
47,13920.642011709926,12569.48161678324,536.9621156120885,141,11,11.21569053837517,12,1,0
40,42290.71885557669,17299.938881830527,720.5811294016312,188,15,22.341719650612404,60,0,0
44,54681.82722915529,13645.257591666417,778.2059077331602,218,11,24.237191126583582,60,3,0
32,105979.59060589319,17810.64459542081,741.1389651114876,251,10,18.00614748351599,60,3,0
55,60973.503080913804,18638.52239509183,725.78339180986,276,19,17.76952374315342,12,2,0
53,85045.39999799637,1000.0,798.1589558969838,115,5,18.47101562650466,36,1,0
53,49116.97827252846,11295.85758332833,746.5594347268395,1,14,8.877941004648093,24,3,0
63,61191.31985734587,17669.580382677137,496.9179501840688,12,9,19.64744857286106,36,1,1
57,47077.24608934451,21484.629522567215,745.3310673290248,276,6,11.939546635514501,12,4,0
32,103662.46433433778,12344.157041605677,743.7505801824643,251,1,24.86705331933421,12,3,0
23,36288.18272941884,1000.0,462.69608897814214,227,12,20.043353204121583,60,1,1
21,39000.51399733618,24992.92660331477,582.6722373872933,145,14,16.67533086592589,36,1,0
53,65930.81375312408,21845.211846760587,807.902314190686,216,4,23.24471250728949,12,2,0
60,54149.45807278652,15843.725505923563,637.044103824168,236,15,24.400804363577556,48,3,0
30,41516.75993045769,11283.897874689525,535.9232171625055,293,17,21.361489936281178,36,0,0
63,69207.54297476313,19802.510332621663,736.358802662164,255,12,20.13194510789119,36,3,0
64,49177.05670537755,11360.388379220207,622.4454395120279,280,1,6.213135267933556,12,4,0
49,49036.06545105223,22008.07960313311,611.368085636406,165,13,19.12032027126367,24,1,0
33,54611.64615057782,29374.045130672617,737.368208565445,142,10,11.71509441581432,12,3,0
32,15317.58620975323,11098.961455885827,690.3787316525609,237,4,23.598257886079896,36,1,0
51,18134.92016421128,21243.532785068415,638.1932632653178,96,6,17.235263346369948,48,2,0
22,71737.91225173615,9758.83220145965,683.0946940803608,191,9,12.413069196533202,36,2,1
55,36460.76658164991,23218.8502364075,632.5131882622684,287,18,11.779562755088044,12,3,0
43,47340.97303580609,13027.793823966354,741.390512162458,42,2,16.096627696858658,60,2,0
37,82248.77272245853,26582.634657367867,508.2743524658879,268,6,14.829958827939906,24,1,0
46,48242.650881408306,12778.665274905772,630.7483740602154,208,11,12.817500753198782,36,4,1
28,45798.22371785678,7818.270404014058,608.6487168361396,24,13,9.169073962806948,48,3,0
49,67921.55178990579,12325.215473731712,680.5621898631196,87,6,20.9294467570082,48,4,1
46,38034.701668942806,13215.508492030924,537.3313029845185,119,12,13.668218478163984,48,2,0
30,74058.58458564078,16890.7736238053,799.984521072503,224,19,6.977915548326552,24,2,0
46,67511.1583887296,12369.031840394375,575.8202035148043,135,18,6.708072665219255,36,1,0
54,86606.66390616674,16963.892462550775,755.8777736859005,250,19,9.762327176641694,60,3,0
61,36193.13913445602,17104.971217129652,710.5179670182217,210,12,16.044589781192776,12,3,0
27,77339.49292404827,11580.496146929112,671.4736093707145,10,13,7.959565746392987,36,0,0
